appid,name,developer,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,release_date,required_age,is_free,short_description,supported_languages,platforms_windows,platforms_mac,platforms_linux,metacritic_score,recommendations,achievements,genres,categories
405370,Sky Break,Farsky Interactive,Farsky Interactive,362,184,"20,000 .. 50,000",0,0,0,0,0,0,0,0,"Oct 21, 2016",0,False,Sky Break is an open-world game on a stormy abandoned planet filled with wild mechas. Learn to master this world and to hack the mechas if you want a chance to survive.,"English, French, Italian, German, Spanish - Spain, Portuguese - Portugal, Portuguese - Brazil, Russian",True,True,True,,464.0,0.0,"Action, Adventure, Indie, RPG","Single-player, Partial Controller Support, Family Sharing"
1162700,Midnight Protocol,LuGus Studios,Iceberg Interactive,359,59,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1,"Oct 13, 2021",0,False,"Midnight Protocol is a tactical narrative-driven RPG with unique keyboard-only controls. Hack into servers, beat security systems and discover encrypted secrets while you try to find answers to why and how you got doxxed.","English, German, Russian, Simplified Chinese, Japanese",True,True,True,79.0,236.0,18.0,"Action, Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
1193760,WarriOrb: Prologue,Not Yet,"Not Yet, Maple Whispering Limited",351,45,"20,000 .. 50,000",0,0,0,0,0,0,0,1,"Dec 11, 2019",0,True,"WarriOrb: Prologue is a free standalone demo for the action platformer WarriOrb, where you play as a mighty demon trapped in an unlikely body. The path ahead is not an easy one... Are you ready to do whatever it takes to regain your freedom?","English<strong>*</strong>, Hungarian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Traditional Chinese<strong>*</strong>, Romanian<strong>*</strong>, French<strong>*</strong>, Spanish - Spain<strong>*</strong>, Russian<strong>*</strong><br><strong>*</strong>languages with full audio support",True,False,True,,0.0,9.0,"Action, Adventure, Free To Play, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing"
760510,Cat Burglar: A Tail of Purrsuit,Gamers for Good,Gamers for Good,349,30,"20,000 .. 50,000",0,0,0,0,0,0,0,1,"Mar 5, 2019",0,True,"Cat Burglar is a short, light-hearted, stealth, puzzle platformer with a pet charity awareness campaign. Help Kat find her way into the Dogo Corps base to discover Major Bulls' master plan.",English,True,False,False,,0.0,57.0,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing"
1698220,Teslagrad 2,Rain Games,Maximum Entertainment,340,104,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0,"Apr 19, 2023",0,False,"Lumina, a young Teslamancer, finds herself stranded after her airship crash lands in Wyrmheim, a remote and treacherous land to the North. Embark on a dangerous adventure, exploring a gigantic, abandoned tower looming over a fjordside valley, on a quest to get Lumina home and back to her family.","English, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Norwegian",True,False,True,,415.0,24.0,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1740850,角斗士学院（Gladiator School）,"Together  Game, project bamboo",Together  Game,327,20,"20,000 .. 50,000",0,0,0,0,599,599,0,1,"Feb 28, 2022",0,False,[game type] AVG + simulated love cultivation[game rating] objects aged 18 and above[game theme] BL ancient Roman wind school daily + hot-blooded battle,Simplified Chinese<strong>*</strong><br><strong>*</strong>languages with full audio support,True,False,False,,326.0,0.0,"Adventure, Indie, RPG, Simulation, Strategy","Single-player, Remote Play Together, Family Sharing"
349790,Galaxy of Pen & Paper +1,Behold Studios,Paradox Interactive,296,121,"20,000 .. 50,000",0,0,0,0,0,0,0,1,"Jul 27, 2017",0,False,"Turn-based RPG about a group of players rolling dice in the year 1999! Create your own game master and RPG party, as they roleplay, explore distant planets in their imagination, fight weird aliens and save the galaxy in the era of dial-up internet and floppy disks! (Includes +1 Edition content)","English, Portuguese - Brazil",True,True,True,,331.0,34.0,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
2808570,KunKun dream Startles the Soul,AIKUN,AIKUN,293,74,"20,000 .. 50,000",0,0,0,0,299,299,0,7,"Jun 24, 2024",0,False,"Multiplayer , yes! You have been trapped in KunKun's dream, you and your trapped companions have to find a way to escape and avoid these Grotesque Object! Grotesque Objectlike playing basketball and worship chickens, hate watermelons, and even come Let me see","Simplified Chinese<strong>*</strong>, English<br><strong>*</strong>languages with full audio support",True,False,False,,427.0,21.0,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation, Sports, Strategy","Single-player, Multi-player, MMO, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing"
1054340,Logic World,Mouse Hat Games,Mouse Hat Games,289,19,"20,000 .. 50,000",0,0,0,0,2500,2500,0,1,"Oct 22, 2021",0,False,"Invent a new computer! Logic World is a first-person sandbox simulation game that's all about digital logic. Play alone or with friends, design unique machines, build up layers of complexity, and experience the joy of circuits!",English,True,True,True,,335.0,0.0,"Indie, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Camera Comfort, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Surround Sound, Steam Cloud, Family Sharing"
622770,Hacktag,Piece of Cake studios,Piece of Cake studios,284,140,"20,000 .. 50,000",0,0,0,0,999,999,0,0,"Feb 14, 2018",0,False,Hacktag is a fast-paced two-player co-op stealth-game with unique asymmetric gameplay. Play as the stealth Agent in the field or as the virtually-infiltrated Hacker and work together to carry out espionage missions where nothing goes as expected!,"English, French, Japanese, Korean, Simplified Chinese, Portuguese - Brazil, German, Spanish - Spain, Spanish - Latin America",True,True,False,73.0,319.0,42.0,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing"
2529080,Stellar Initiative,Five Head Games,Five Head Games,278,73,"20,000 .. 50,000",0,0,0,0,999,999,0,8,"May 27, 2024",0,False,"Stellar Initiative is a roguelike tower defense game where you land on the planet and use your orbit ship to deliver buildings and support you with fire. Complete missions, install new upgrades, discover powerful artifacts, and find the best strategy!","English, French, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese",True,False,False,,399.0,14.0,Strategy,"Single-player, Steam Achievements, Steam Cloud, Family Sharing"
605830,Organ Quarter,Outer Brain Studios,Outer Brain Studios,276,32,"20,000 .. 50,000",0,0,0,0,2499,2499,0,0,"Oct 19, 2017",0,False,"Organ Quarter is a VR survival horror game built from the ground-up for hand-tracked virtual reality. Explore labyrinthine environments, engage in tense combat, carefully manage your resources and solve horrifying puzzles in this homage to the slow, methodical survival horror experiences of the '90s","English<strong>*</strong>, French, Italian, German, Japanese, Portuguese - Brazil, Spanish - Latin America, Simplified Chinese, Traditional Chinese, Korean<br><strong>*</strong>languages with full audio support",True,False,False,,296.0,21.0,"Action, Adventure, Indie","Single-player, Tracked Controller Support, VR Only, Family Sharing"
670900,NASCAR Heat 2,Monster Games,704 Games Company,266,131,"20,000 .. 50,000",0,0,0,0,0,0,0,2,"Sep 12, 2017",0,False,"NASCAR Heat 2 brings the most authentic and intense stock car and truck racing of all time. Test your driving skills across 3 NASCAR national series and 29 NASCAR sanctioned-tracks, and go head-to-head in local split-screen mode!",English<strong>*</strong><br><strong>*</strong>languages with full audio support,True,False,False,,382.0,53.0,Racing,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing"
685400,Skelly Selest,caiys,caiysware,265,17,"20,000 .. 50,000",0,0,0,0,499,499,0,0,"May 1, 2018",0,False,Skelly Selest is a score-attack hack slash dash run 'n' gun-athon. Venture into the procedurally generated perdition depths of Hell to purge the evil taint of the Deamonica Netherlords and their fiendly followers.,English,True,False,False,,266.0,42.0,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, DualShock Controller Support, DualShock Controller Support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
2213300,Might & Magic: Clash of Heroes - Definitive Edition,"Dotemu, Capybara Games","Dotemu, Gamirror Games",261,71,"20,000 .. 50,000",0,0,0,0,1799,1799,0,10,"20 Jul, 2023",0,False,"Plan your next move wisely, every additional combo can make the difference! Whether in solo or duo, online or offline, mix and match your units to defeat your enemies in this Definitive Edition of Might &amp; Magic: Clash of Heroes!","English<strong>*</strong>, French, Italian, German, Spanish - Spain, Simplified Chinese<strong>*</strong>, Traditional Chinese, Japanese, Polish, Russian, Czech<br><strong>*</strong>languages with full audio support",True,False,False,77.0,421.0,14.0,"Adventure, Casual, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing"
781810,Oik 4,Crew Lab,Crew Lab,261,52,"20,000 .. 50,000",0,0,0,0,99,99,0,0,"Jun 17, 2018",0,False,Casual physics puzzle.,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic<strong>*</strong>, Bulgarian<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Hungarian<strong>*</strong>, Greek<strong>*</strong>, Danish<strong>*</strong>, Traditional Chinese<strong>*</strong>, Simplified Chinese<strong>*</strong>, Korean<strong>*</strong>, Dutch<strong>*</strong>, Norwegian<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Romanian<strong>*</strong>, Russian<strong>*</strong>, Thai<strong>*</strong>, Turkish<strong>*</strong>, Ukrainian<strong>*</strong>, Finnish<strong>*</strong>, Czech<strong>*</strong>, Swedish<strong>*</strong>, Japanese<strong>*</strong>, Vietnamese<strong>*</strong>, Spanish - Latin America<strong>*</strong><br><strong>*</strong>languages with full audio support",True,False,False,,335.0,1800.0,"Casual, Indie","Single-player, Steam Achievements, Family Sharing"
657090,Robothorium,Goblinz Studio,"Goblinz Publishing, Whisper Games",259,107,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0,"Jan 31, 2019",0,False,"Robothorium is a cyberpunk dungeon crawler with turn-based fights, where all your choices will have a direct impact on your revolution against Humankind. Deep Strategy, Crafting, Party Based management, Talents and so much more in this roguelike!","English, French, German, Simplified Chinese, Italian, Spanish - Spain, Portuguese - Brazil, Russian",True,True,True,,249.0,16.0,"Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
587580,Nature Treks VR,John Carline,GreenerGames,245,47,"20,000 .. 50,000",0,0,0,0,999,999,0,0,"May 4, 2017",0,False,"Latest Update: Animal Kingdom. Explore tropical beaches, underwater oceans and even take to the stars. Discover over 60 different animals. Command the weather, take control of the night or create and shape your own world. Relax and immerse yourself into the Nature Treks VR experience.",English<strong>*</strong><br><strong>*</strong>languages with full audio support,True,False,False,,283.0,0.0,"Indie, Simulation","Single-player, Tracked Controller Support, VR Only, Family Sharing"
1082930,The Signifier Director's Cut,Playmestudio,Raw Fury,243,58,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0,"Oct 15, 2020",0,False,"This story-driven adventure follows a mystery of death and despair from reality into the surreal realms of objective memories and subjective experiences. Search the mind, solve puzzles, and unravel the dark truth in this psychological thriller.","English<strong>*</strong>, French, German, Spanish - Spain, Russian, Portuguese - Brazil<br><strong>*</strong>languages with full audio support",True,True,False,,256.0,28.0,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1033080,Letters - a written adventure,5am Games GmbH,"5am Games GmbH, PID Games",228,22,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1,"Feb 9, 2022",0,False,"Letters is a fun word puzzle game about friendship, growing up and finding your place in life. Follow Sarah, a shy girl from Switzerland, by moving through her pen pal letters and chat messages. Use the power of words to solve riddles, interact with her friends and decide who she will grow up to be.",English,True,True,False,,229.0,24.0,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
277700,On Rusty Trails,Black Pants Studio,Black Pants Studio,227,32,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0,"Jun 13, 2016",0,False,Conformity is everything in this lightning-fast platformer - get ready to shift your friendships each and every second!,"English, German, Simplified Chinese, Traditional Chinese",True,True,True,77.0,175.0,44.0,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Custom Volume Controls, Gamepad Recommended, Playable without Timed Input, Stereo Sound, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
